"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"YML084W",11.7264611902438,0.461238829498935,0.606166360132753,0.760911294051226,0.446710052248579,0.646120177099433
"tL(UAA)J",5.31640713210183,0.753976643814469,0.990897699604604,0.760902607923428,0.446715240756685,0.646120177099433
"YHR203C",81500.6399513266,0.0791485008353181,0.103983345821464,0.761165167460695,0.446558420510291,0.646120177099433
"YDR346C",14216.0071816972,0.0670056058652311,0.0881223898364492,0.760369821898728,0.447033556822115,0.646272261630523
"YLR323C",928.988599030838,-0.105172167044418,0.138334013919424,-0.760276985135974,0.447089035874775,0.646272261630523
"YMR304W",8640.48736937128,-0.0741848262245064,0.0975780701027076,-0.760261256924038,0.447098435408812,0.646272261630523
"YDR092W",3331.24125344476,-0.0712902779642778,0.0938755496220747,-0.759412629287168,0.447605761028052,0.646579496153019
"YOR192C",298.416892790818,0.125375500341112,0.165054677640527,0.759599801310496,0.44749383794174,0.646579496153019
"tG(GCC)G1",19.363067505798,0.43465192347774,0.572448727258475,0.759285334704715,0.447681888344583,0.646579496153019
"YAR002C-A",12947.0757685008,-0.074212024456257,0.0977240093292537,-0.759404213617765,0.447610793712078,0.646579496153019
"YNL299W",1483.15827831703,-0.0850067056413915,0.112037908634639,-0.758731635366405,0.448013108584186,0.646923877854116
"YDL067C",1676.763497488,0.0948045735166541,0.124981028234679,0.758551716654448,0.448120765040724,0.64693648344477
"tG(GCC)P1",68.2284516541837,0.319890739502787,0.421879221281385,0.758251943604083,0.448300170372168,0.64693648344477
"YML062C",1310.01744979334,-0.0945159939097525,0.124648118995025,-0.75826249663282,0.448293854003,0.64693648344477
"YIL083C",2537.02127739384,-0.0658678734445004,0.0869978032734655,-0.757121110718783,0.448977307561073,0.647645586599785
"tP(UGG)Q",5.66306047595499,0.777803371760114,1.02724371988711,0.757175105286202,0.448944962690219,0.647645586599785
"YDR031W",848.570034773008,-0.114098358844144,0.150886725730016,-0.756185531179873,0.449537966446208,0.648208451064543
"YOL107W",1197.48746937543,0.115050295642474,0.152181361801389,0.756007794125442,0.449644522673432,0.648208451064543
"YER013W",2642.04367479746,-0.0982359509636489,0.129940929762299,-0.756004679536711,0.44964639004721,0.648208451064543
"YPR161C",5120.43104299156,0.0666397674559022,0.0881799518392255,0.755724697802098,0.449814273045778,0.648316437773504
"YOR054C",2924.43805972827,-0.0868319932810887,0.115024303231624,-0.754901276004561,0.450308220114303,0.648894238242827
"YOR110W",2723.36443910444,-0.0686908930641193,0.0911141616687343,-0.753899194220326,0.450909754482499,0.649626801241005
"YBR105C",5695.76156586557,0.100693695282849,0.133635407001031,0.753495630705661,0.451152135910548,0.649841735943865
"YBR137W",2847.10301548678,0.0810911677982613,0.107774265882075,0.752416795740365,0.451800449231101,0.650641167387126
"YER054C",940.540204769622,0.126879357323655,0.168773240512364,0.751774137526026,0.45218689744776,0.651063232687019
"YBL013W",276.84823469125,-0.168144543100451,0.223895750023421,-0.750994795939013,0.452655787716225,0.651603800112559
"YJL210W",1857.82290467364,-0.0738154371250621,0.0983121284567111,-0.750827372815599,0.452756553535107,0.651614333911311
"YDR306C",3150.28919307746,0.0734799418464664,0.0979410008735701,0.750246997591132,0.453105958092516,0.651751249515077
"YPR163C",45525.1834807329,0.0567053834822538,0.0755866584163591,0.750203602994324,0.453132089150881,0.651751249515077
"YMR021C",2312.94867407538,-0.0685368224242492,0.0913288332121991,-0.750440140464802,0.45298966297184,0.651751249515077
"YDR463W",4892.87709616053,-0.0621173500538111,0.0828570323414733,-0.749693155769939,0.453439530584322,0.651797615279177
"YOR300W",30.9647787811877,0.315905240680217,0.421247878511827,0.749927196776013,0.453298553502658,0.651797615279177
"YBL033C",3315.14463714224,-0.100134082293038,0.133568298521578,-0.749684494010839,0.453444748561492,0.651797615279177
"YPL002C",989.933217398672,0.0950241173918739,0.126866719454793,0.749007444980356,0.453852718153175,0.652249588557726
"tQ(UUG)D1",4.43746003530501,0.957804749016149,1.2805163218803,0.747983241330122,0.454470266062707,0.653002506749486
"YAR019W-A",22.1702018159762,-0.318815305490092,0.426444352265193,-0.747612915487341,0.454693672105629,0.653188911329326
"YGR161W-B",79.4712127702987,0.395441492947486,0.529236286234008,0.747192706232233,0.454947246177459,0.653418567990818
"YOR006C",954.926866195157,-0.11018734564703,0.147564554781943,-0.746706048819474,0.455241017710774,0.653705851832213
"YIL004C",864.306992601182,-0.0898863562996067,0.120462145081332,-0.746179276808645,0.455559124822602,0.654027954990325
"YDR140W",1508.82713609875,-0.079068963216734,0.106041475555083,-0.745641861383398,0.455883788157472,0.654359336109933
"YDR163W",528.885386086777,-0.134199288480608,0.180036577734239,-0.745400130181913,0.456029865210048,0.65443429720306
"YLR399C",10390.4222764225,0.0664424515970782,0.0893343441673983,0.743750370770906,0.457027509898937,0.655731034264463
"YIL177C",25.4638316976747,-0.389989472191879,0.524700458567138,-0.74326116134312,0.457323580785205,0.656020845261311
"YBR063C",1519.86083093566,-0.0708135517756701,0.095297614569645,-0.743077904892556,0.457434515814724,0.656045018259167
"YJL186W",10801.9182825769,0.0654759835029728,0.0882017110097768,0.742343688726345,0.45787912802429,0.656482497015613
"YEL027W",34093.1630393616,0.0747525855686364,0.10070899273216,0.742263263097512,0.457927845329692,0.656482497015613
"YDL060W",7888.27880010869,0.0951206851479219,0.128210003651388,0.741913130324537,0.458139969886258,0.656516648174451
"YMR131C",21106.1135871796,0.0602019058558963,0.0811302808423086,0.742039904593818,0.458063158555239,0.656516648174451
"YBR216C",3201.52744032787,0.0668353489361048,0.0901212213084608,0.741616102908163,0.458319964282432,0.656639636519704
"YOR309C",489.0582371189,-0.120989344917777,0.163254896311114,-0.741106990673089,0.458628571295263,0.656821756585988
"YOR169C",20.4142259917918,-0.348520726787069,0.470403665438843,-0.74089713238508,0.458755814353636,0.656821756585988
"YGL226C-A",2464.58168482074,-0.0863147057540945,0.116538786507502,-0.740652175475828,0.458904363731932,0.656821756585988
"YNL168C",3560.80135029431,-0.0595017140067621,0.0803562176960443,-0.740474299472798,0.459012250085117,0.656821756585988
"YNL156C",3185.5137349489,0.0681263384938263,0.0919816496617598,0.740651409757754,0.458904828129104,0.656821756585988
"tN(GUU)F",4.99484839078333,0.674693522263321,0.911049193164509,0.740567608561057,0.45895565396025,0.656821756585988
"YKL222C",1196.73929671598,-0.0698092497501846,0.0943024905867093,-0.740269417232372,0.459136534024217,0.656864803395745
"YLR290C",1713.83464513706,-0.115335459492873,0.155972488719036,-0.739460275591517,0.459627552925563,0.657297564920006
"YIR012W",7056.95747393311,-0.0797348914166678,0.107816237173863,-0.739544372041922,0.459576506212138,0.657297564920006
"YDL045C",2903.7378813243,-0.0934443607789182,0.126429713374857,-0.739101262547839,0.459845510261812,0.657474419326556
"YKL128C",5637.73590572762,-0.0563765049858236,0.0762973923692209,-0.738904741501578,0.459964842970033,0.657510219358352
"YOR391C",9.72487629298014,0.540993715757848,0.732516871163415,0.738540963430124,0.46018578423711,0.657691222276156
"YOR023C",1785.886192651,-0.137562068011746,0.186317009482912,-0.738322649088902,0.46031840635118,0.657745952353847
"YDR458C",3738.983760454,0.0609318973910077,0.0825671436427637,0.737967848986475,0.460533986762808,0.657887678469955
"YER025W",21883.1089702879,-0.0596046130155913,0.0807816002224565,-0.737848877113749,0.460606288009511,0.657887678469955
"tF(GAA)H1",1.72884363726652,1.43829057067595,1.95080614388394,0.737280111191574,0.460952024506181,0.658246665345402
"YBR127C",62949.528159219,-0.0622422860757241,0.08448339966567,-0.736739836725775,0.46128057616143,0.658580970019175
"YOR218C",7.67441426706449,0.66293694872903,0.900907905489944,0.735854291753054,0.461819376564629,0.658810661371759
"YLR331C",2.74447135624471,1.17489784492135,1.59636660256578,0.735982476101032,0.461741362419386,0.658810661371759
"YNL069C",96583.7180664741,0.092585497943885,0.125762578031771,0.736192748215572,0.461613404860778,0.658810661371759
"YJR121W",39627.319434449,0.0627199370030396,0.0851987035155711,0.736160697463861,0.461632907527303,0.658810661371759
"YNL302C",48235.6934565287,0.0916742568688352,0.124902554467319,0.733966228791758,0.462969320798633,0.660239021989532
"YEL055C",16702.1210201137,0.0606003545566304,0.0825905818304226,0.733744129337372,0.463104697626675,0.660239021989532
"YER088C",9917.76268201662,-0.163728947451598,0.223137473285832,-0.733758185214663,0.463096129459129,0.660239021989532
"YDR054C",8345.34723175564,0.0649976298923477,0.0887002693272718,0.732778269844143,0.463693676908263,0.660897386604635
"YDR322C-A",1416.2294582922,0.0922326037184114,0.126048996254368,0.73172025529093,0.464339330744008,0.660897386604635
"YOL155W-A",0.514358968243243,2.5407342201599,3.47324086257295,0.731516851462395,0.464463515335391,0.660897386604635
"YOR343W-B",1559.07190148028,0.124979044014974,0.170791841917294,0.731762375836987,0.464313617103186,0.660897386604635
"YGL231C",4197.47947196494,-0.079665386196054,0.108782978043412,-0.732333197977556,0.463965221253152,0.660897386604635
"YLR363W-A",1822.65378599479,0.0929981717667722,0.127122226494081,0.731565001114124,0.464434116752004,0.660897386604635
"YPR139C",3748.06103614896,0.0759552680396923,0.103844363774484,0.731433707896194,0.464514282482334,0.660897386604635
"YPL210C",10290.3145122195,-0.0557327000569362,0.0761879232461345,-0.731516199449155,0.464463913440197,0.660897386604635
"tF(GAA)H2",5.51237981303143,0.882295466924455,1.20612538174261,0.731512229391705,0.464466337473216,0.660897386604635
"YCR018C-A",55.5596875605748,0.231622731105302,0.316607961782446,0.731575825829862,0.464427507681487,0.660897386604635
"YFL007W",14681.6858246115,0.142858408252604,0.195500450582562,0.730731861880153,0.46494295002009,0.661372335881291
"YER134C",2372.56112096771,-0.0797199207038136,0.109189661447807,-0.730105026856593,0.465325988890546,0.661782198762753
"YOR116C",12287.5449072793,0.120977825142741,0.165962145987271,0.728948305790283,0.466033284472307,0.66265295526619
"YHR193C",43502.7513110248,-0.0728591694863971,0.0999859476937941,-0.72869409318925,0.466188806815051,0.662738950034934
"YBR167C",982.756744326788,-0.0921301829616828,0.126545927505376,-0.728037517902496,0.466590620146736,0.663174968259924
"YLR360W",1129.73848844261,0.0821322980740648,0.112838028639042,0.727877818007601,0.466688382919771,0.663178743448047
"YHL001W",8308.3631676602,0.0851257509241717,0.117089949110207,0.727011597246915,0.467218851392717,0.663797280106238
"YPL097W",1887.25292458726,-0.0838660217705857,0.115401507586894,-0.726732462376516,0.467389863138584,0.66387332357037
"YMR135C",615.123628102753,-0.196462534334614,0.270395703741566,-0.72657417117243,0.467486855528988,0.66387332357037
"YBR278W",1311.40687035846,-0.0831999977570484,0.114528283830723,-0.726458085061513,0.467557993984525,0.66387332357037
"YDR465C",4553.95203145741,0.0729063371102977,0.100452389500145,0.725780018505107,0.467973638202272,0.664328212374682
"YLR007W",2185.15550618257,-0.0612263585450154,0.0843811074244497,-0.725593209354762,0.468088185248782,0.66435557006712
"YLR225C",6078.99203510416,0.110583888948764,0.152505542974357,0.725113899416483,0.468382158033576,0.664532368056655
"YBR166C",2554.77638185197,-0.0591339095872538,0.0815550875669292,-0.725079346383202,0.468403354223213,0.664532368056655
"YIR033W",9955.750200102,-0.102965566583103,0.14207476194098,-0.724728059906067,0.468618877306806,0.664702894926842
"YJL198W",7071.07794741705,-0.0864108100637968,0.119346220914399,-0.724034740285368,0.469044407343661,0.665035919562292
"Q0143",1.44351149334487,-1.60051667881979,2.21017136227359,-0.724159540811963,0.468967794327353,0.665035919562292
"YMR205C",78523.9987436355,-0.132889583068532,0.183707719547357,-0.723375062278076,0.469449487957934,0.665474950097718
"YLR236C",15.4163249212282,0.41084883115574,0.568101142971069,0.723196628345214,0.46955908998269,0.665495027327092
"YDL232W",1313.92532941811,-0.072573652424986,0.10039837343349,-0.722856854579052,0.46976783318786,0.66559707210581
"YEL009C",54536.7620027019,-0.0609984631423981,0.0843955511407112,-0.722768704249546,0.469821997548372,0.66559707210581
"YDL212W",11775.1847729638,0.0865922910023151,0.119882400469144,0.722310286275946,0.470103730137661,0.665725692577155
"YBR095C",4022.49638487068,0.0917824562535189,0.127047384989504,0.722426961098815,0.470032015763316,0.665725692577155
"YKR082W",10821.2693406827,0.0723183720226107,0.100317110883948,0.720897675235805,0.470972473301081,0.666707881005277
"YCR101C",317.324337421243,-0.0976495449534389,0.135460389530586,-0.720871579447146,0.470988530307184,0.666707881005277
"YJR091C",14077.7542449592,0.0665280959195161,0.0923307584307632,0.720540988184388,0.471191972648158,0.666860488182587
"YER089C",6690.53603444484,-0.0767973473390238,0.106705906192605,-0.719710371049228,0.471703339425767,0.667448739004845
"YLR067C",3120.83258209122,-0.0616756394781467,0.0857570719119509,-0.719190127450604,0.472023781483245,0.667766652116589
"YJL178C",4910.28976704682,-0.0568634790240809,0.0791015372319659,-0.718866927419227,0.47222291570078,0.667788326622837
"YFR003C",2508.59632650012,0.0927170300610304,0.128978873389997,0.718854395484438,0.472230637971778,0.667788326622837
"YOL069W",2282.47689370292,-0.0705009380470059,0.0982544228088422,-0.717534499023706,0.473044357343062,0.668766282025553
"YHR182W",1947.71172871232,-0.0821495671656283,0.114506688799056,-0.717421558750947,0.473114021114593,0.668766282025553
"YHR176W",468.082188483484,-0.0866144767279712,0.120764866911186,-0.717215850464768,0.473240920516701,0.668810080819407
"YHL032C",3965.96875320472,0.0891085033797129,0.124374558454123,0.716452821921626,0.473711788772152,0.669339879049284
"YER135C",32.3377957657747,0.287712671659047,0.401870033040655,0.7159346256354,0.474031716787464,0.669656232001415
"YLR416C",8.47520170894889,-0.513274943981541,0.717235339102583,-0.715629746609752,0.474220000820588,0.669786523338456
"YDL140C",17885.849351958,-0.265905291449375,0.371946205921296,-0.714902551003951,0.47466926060506,0.670149575662904
"YLR291C",7014.218609494,0.0668176293645664,0.0934539458938489,0.714979220251033,0.474621883500325,0.670149575662904
"YOL062C",5710.30078870966,-0.072871282456267,0.102073836556454,-0.713907548835633,0.475284349164084,0.670339354110266
"YGL014W",5603.11024764732,-0.147499101938195,0.206602945970649,-0.71392545370166,0.475273276905173,0.670339354110266
"tK(CUU)G3",3.80070338072402,0.87622988403645,1.2269920028052,0.714128439332268,0.475147761738946,0.670339354110266
"YPR172W",2169.95630407111,0.0699264322026473,0.0979199636568503,0.714118240971747,0.475154067410967,0.670339354110266
"YJR037W",1.73365258842392,1.28475077142278,1.79850809781034,0.714342500312867,0.475015417893731,0.670339354110266
"YNL269W",11.4112764207731,0.481294649328167,0.675032916727634,0.712994340574302,0.475849259186573,0.671000381053179
"YIL172C",0.49765883923932,2.49887714132148,3.50734757489384,0.712469205849129,0.4761742738178,0.671322929909324
"tT(AGU)O2",1.68053736345401,1.39182857818279,1.95442413676021,0.712142544703721,0.476376511205942,0.671342463851868
"YKR060W",1376.4401323663,0.0816632350170577,0.114673682230385,0.712135805083789,0.476380684230467,0.671342463851868
"YMR025W",568.631437464982,-0.0986081612121722,0.138595422413846,-0.711482092949135,0.476785543588265,0.671477357673746
"YJR143C",25107.4446633575,-0.0614210934953045,0.0863303097819196,-0.711466154244799,0.476795417156578,0.671477357673746
"tA(AGC)K1",1.76439736498662,1.31996776253435,1.85456271956657,0.711740696935203,0.476625361513179,0.671477357673746
"YCL054W",8650.51069120339,0.0649068727006944,0.0912434397907719,0.711359335526266,0.476861591165982,0.671477357673746
"YHL045W",6.08713386241778,0.781517168287625,1.09910885199522,0.711046196078694,0.477055609482377,0.671614933357686
"YOR141C",4117.46128885764,-0.0734074209298519,0.103327745394834,-0.710432814045726,0.477435780530442,0.672014472676378
"YMR008C",4223.9915077993,0.113109671733717,0.15928753811285,0.710097431812791,0.477643718798576,0.672171473497976
"YOL099C",50.03904799145,-0.228675591249292,0.322198223930879,-0.709735728705785,0.477868031619166,0.672201469415877
"YPL116W",3820.83133101848,0.0757625697927467,0.106730204863762,0.709851254286033,0.477796381327408,0.672201469415877
"YKL131W",13.9747152921197,-0.448360175645421,0.632114990967041,-0.709301601848576,0.478137334598867,0.672201469415877
"YER080W",10840.7050227509,-0.0585783157515877,0.0825877272870068,-0.709285963857775,0.478147036899864,0.672201469415877
"YIR008C",2761.32762978262,-0.0621746885396171,0.0876441884934418,-0.709398872969992,0.478076986954542,0.672201469415877
"YDL152W",1.32951856829818,-1.45285546396262,2.05017077554674,-0.708650948150976,0.478541111502,0.672481104482164
"YDR108W",2208.51447854765,0.0663740608544414,0.0936980513632607,0.70838251050829,0.478707750421303,0.672481104482164
"YGL138C",9.95574307385023,0.559349989364289,0.789681855533288,0.708323213259786,0.478744564843066,0.672481104482164
"tV(AAC)G3",11.6000119324918,-0.533029597137415,0.752666171984744,-0.708188592735397,0.478828149111422,0.672481104482164
"YEL013W",8923.62209377337,0.0551416626144512,0.0777997081059247,0.708764389441867,0.478470699705757,0.672481104482164
"tS(AGA)G",16.8737785904498,0.459466227486234,0.649509654163843,0.70740476995332,0.47931497352697,0.672893760902671
"YLR152C",2052.3050467071,-0.0654784597406674,0.0925479443079038,-0.707508526854177,0.479250515654938,0.672893760902671
"YJL065C",1451.65842600957,-0.0645207398846711,0.0912576661686497,-0.707017202975944,0.479555787233649,0.67309631730681
"YPR109W",2988.3684199517,0.0774044282911065,0.109542700168843,0.706614207718084,0.479806257249982,0.673176867566223
"YJL046W",2197.43502375946,-0.0808420380885074,0.114387715741347,-0.706737061445542,0.479729893518791,0.673176867566223
"YGR091W",1999.44594483593,0.0767652475727941,0.108700301377007,0.706210071180467,0.480057508233491,0.673258448292867
"YNR063W",760.142987428927,0.0792116957356273,0.11215350304742,0.706279283154766,0.480014474179227,0.673258448292867
"tY(GUA)M2",3.823568257129,0.886390533624062,1.25590554035675,0.705778026404975,0.480326189038038,0.673499802164134
"YGL113W",2115.20713082548,0.0672281451178166,0.0953130262059926,0.70534057928789,0.480598312944679,0.673745885839012
"YML009C-A",4.47711100273999,0.759116827931184,1.07804591423268,0.7041600157369,0.481333128348379,0.67464038270819
"YNL329C",3750.97277690378,0.0740025278871476,0.105264601678293,0.703014372422293,0.48204679269921,0.675504880524837
"YPR069C",21060.6442662061,0.0711060988608949,0.101228494790437,0.702431652353409,0.482410011619571,0.675878041194146
"YBR148W",323.272021137815,-0.118598790401388,0.168944720239821,-0.701997613379302,0.482680651824108,0.676121371066594
"YGR057C",1584.09739386147,-0.0766229720577247,0.109234337362127,-0.701454999481607,0.483019108721333,0.676366940250693
"YLR052W",3180.74803144734,-0.0582631991683596,0.0830663502541184,-0.701405550985683,0.483049958762147,0.676366940250693
"YGR251W",1263.05970708496,0.0734087214125178,0.10472452931334,0.700969695388901,0.483321927626464,0.676476074134752
"YBL044W",22.6665293593982,0.378180509850018,0.539431176495948,0.701072771334082,0.483257601921939,0.676476074134752
"YPR002C-A",31.1313257635553,0.293523369582216,0.418936460006085,0.700639351318222,0.483528113880227,0.67651360842453
"YMR161W",2834.30304346504,0.0619191363497207,0.088378154949687,0.700615852242795,0.483542782789023,0.67651360842453
"YDL047W",3853.48005828806,-0.0694586983558028,0.0992108507411143,-0.700111911519151,0.483857417559641,0.676682264870312
"YKR054C",5540.29098602511,-0.13426447847221,0.191743866759338,-0.700228282350897,0.483784751713512,0.676682264870312
"Q0115",11.9432274898261,0.520075815958943,0.74390385638031,0.699116977951331,0.484478929056643,0.67741559500942
"YDL026W",7.54920770856384,0.593756301730202,0.850026723151074,0.698514864955222,0.484855264891465,0.677483372036269
"YNL088W",7045.66979965422,-0.114437902938831,0.163787220657334,-0.698698607129133,0.484740404602982,0.677483372036269
"YNL284C-B",7710.25401218973,-0.154260138068136,0.220870901021737,-0.698417660970899,0.484916034681345,0.677483372036269
"YKL101W",8772.02473882423,-0.0858064700200382,0.122816299353968,-0.698657022491257,0.484766398560818,0.677483372036269
"YCL011C",5727.42432725242,-0.0858098307150344,0.122954041195016,-0.697901670258503,0.485238689780555,0.677798354134577
"YDR326C",14108.0012362433,-0.0598091343950662,0.0859222445629667,-0.696084403978018,0.486375972977864,0.67925088315134
"YGR285C",50418.4903036008,-0.0617616083464404,0.0888024516114002,-0.695494406130918,0.486745515598194,0.679630853076933
"YGL190C",6497.71006882761,0.0568357541412755,0.0821187133621477,0.692116958659922,0.488863882529655,0.682178877902598
"YNL260C",769.240958801847,-0.11288072449033,0.163034865958816,-0.692371682746958,0.48870394416919,0.682178877902598
"YKL002W",3360.87154785989,-0.0823477045764495,0.11897017968504,-0.692170969182831,0.488829967579993,0.682178877902598
"YML031W",5791.31367909101,-0.0653180340721254,0.0944161268991097,-0.691810141099331,0.489056567229589,0.682311213143642
"YFL040W",25.6936472165563,-0.282867878018101,0.409035976479343,-0.691547673759172,0.489221431980482,0.682404689977976
"YOR329C",3002.151021339,0.0763926518405932,0.110734489177289,0.689872255772873,0.490274524546973,0.683736851933208
"YER147C-A",4.6796617303093,-0.746417262132141,1.08234200156951,-0.689631614637293,0.490425880828781,0.683811171169583
"tH(GUG)H",1.75292165469525,1.32275905109398,1.91912375387047,0.689251565161575,0.490664972068387,0.684007766939797
"YMR142C",97819.9800712458,0.0772729759910385,0.112170115030982,0.688890940066304,0.490891901240204,0.684050604985601
"YHR094C",4646.99040445162,0.153759659718705,0.223172611090916,0.68897190818844,0.490840945831203,0.684050604985601
"YLR224W",4909.25134826723,0.0622768728866566,0.0904311343968178,0.68866627961761,0.49103330096469,0.684110930594762
"tD(GUC)O",42.3338057332222,0.284663867059602,0.413497693000184,0.688429154209273,0.491182569781063,0.684182193184849
"YPL276W",1.21503070542108,1.40987157636923,2.04852342924978,0.68823795531866,0.491302945916626,0.684213189909453
"YLR460C",278.000524769289,0.11921756398953,0.173292953604497,0.687953904124791,0.491481809806235,0.684325610978211
"YAL002W",3056.68070828402,-0.0867198510977739,0.126093516168538,-0.687742349748289,0.491615045965638,0.684374469059371
"YKL188C",1204.1787162092,-0.0709315048406153,0.103171763031679,-0.687508895421667,0.491762097132834,0.68444253559027
"YBR012W-B",2689.54631404633,-0.276878711227584,0.402944576838214,-0.687138448171132,0.491995487580075,0.6846307193965
"YDR034C-D",1886.5166934308,0.171629807056501,0.249987085308764,0.686554694793603,0.492363386463959,0.685005964447963
"YPL157W",1367.97153127912,-0.0700078792180787,0.102018657111459,-0.686226237438045,0.492570454977716,0.68515734740866
"YDR438W",788.162491611924,0.0838483760385191,0.122229705088682,0.685990168901123,0.492719307880169,0.685227709183968
"YGR271C-A",2959.62627837979,0.0860657120527961,0.125610357360824,0.685180058882936,0.493230305648039,0.6858015795182
"YML121W",2579.90680071706,-0.0673858308796751,0.0983936056530251,-0.684859858854083,0.493432358309501,0.685945740528739
"YHR005C",4613.96385425731,-0.0643389278243036,0.0940531276180613,-0.684070051190391,0.493930932271924,0.686501971443518
"YMR229C",45810.1954204431,0.142440074633823,0.208337339141849,0.683699212155344,0.494165121077217,0.686690591724081
"YIL102C",0.899853519685528,2.07189349851294,3.03204692636515,0.683331606940778,0.494397326300235,0.686876381010468
"YDR038C",811.806221267942,0.0920943052853437,0.134909369583444,0.682638319115276,0.494835414234061,0.686937555933528
"YOL030W",12501.3688569402,0.0758840294350905,0.111135671232718,0.682805336876848,0.494729856899273,0.686937555933528
"YPR176C",1765.34920353759,0.0987629846821179,0.144673161782701,0.682662792912897,0.494819945732222,0.686937555933528
"YKL080W",23766.0386946645,0.0513478730189541,0.0751744617152288,0.683049427257183,0.49457561034725,0.686937555933528
"YGL054C",6715.83871083695,-0.0759738484086099,0.111341498558295,-0.682349792237007,0.495017795219311,0.687053958213427
"YPL259C",4942.66437783248,0.0566167153667881,0.083038610809499,0.68181192838924,0.495357880682374,0.687389154626506
"YDL086W",3050.57759827165,-0.0714498420082717,0.104859742536435,-0.681384869731542,0.49562799407133,0.687391794489341
"YGL047W",1168.88348946979,0.0981525317611276,0.144063179220574,0.681315880242008,0.495671637103846,0.687391794489341
"YPR112C",9086.94799392579,0.0644972052570676,0.0946757775824851,0.681242942006737,0.495717780359937,0.687391794489341
"YPL236C",1630.13811716332,-0.0685976912284126,0.100714713055298,-0.681108937784972,0.495802562051793,0.687391794489341
"YER114C",4834.25091951811,-0.0879716111471351,0.129203962241706,-0.680873942414889,0.495951257432364,0.687391794489341
"YIL025C",2.35420295984708,1.02195508748756,1.50085154321889,0.680916838247545,0.495924112942847,0.687391794489341
"YLR406C",25455.7741103038,-0.0685882480102793,0.100760391845093,-0.680706443815003,0.496057258163918,0.687402078930247
"YDL022C-A",5.70111657171565,0.712496557792845,1.04743335960495,0.68023091995234,0.496358257149285,0.687681707577386
"YER078C",3413.06506369522,0.0725909762258067,0.106739493720381,0.680076077707177,0.496456290828132,0.687681707577386
"YBL053W",18.2702892618838,0.320490143711223,0.471609664185732,0.679566531497128,0.49677896746059,0.687718828688246
"YNL280C",5110.14404183137,0.0527973617294041,0.077674437419226,0.679726348637006,0.496677749188892,0.687718828688246
"YFL013C",3539.30294540403,-0.0688950994320384,0.101369652830761,-0.679642254936596,0.496731007556498,0.687718828688246
"YGL095C",4100.32219624613,0.0631368184155935,0.0930024283903496,0.678872794058622,0.497218465176301,0.688054049945296
"YCL058W-A",131.696415448271,-0.148923312295182,0.219351340152185,-0.678925928566741,0.497184795990084,0.688054049945296
"YNL038W",2108.3420299218,0.0849688993391919,0.125282042385523,0.678220898392782,0.497631643903948,0.688489177171077
"tI(AAU)L2",1.69849390557056,1.25664605090151,1.85786702401703,0.676391816344543,0.498791911713829,0.689833361630737
"YPR153W",258.932499780279,0.103920370591529,0.153642582745553,0.67637739964077,0.498801062575961,0.689833361630737
"YOR007C",20068.0439027355,0.0595711542711235,0.0881773203882615,0.675583630902145,0.499305037222455,0.690139457325852
"YGL127C",853.571200585279,-0.0986906078818492,0.146086860195237,-0.675561154165094,0.499319311947357,0.690139457325852
"YJL121C",4955.24795432513,-0.0768806528644763,0.113801593360341,-0.675567455554349,0.499315309983488,0.690139457325852
"YLR066W",4694.01881565035,0.077188776463657,0.114309169297373,0.675263208875674,0.499508554154705,0.690215772695024
"YPL162C",1151.28528517368,-0.0709821921872151,0.105133484947393,-0.675162553802276,0.499572494592254,0.690215772695024
"tK(CUU)D1",4.25462660902339,0.677963750760643,1.00444551464711,0.674963192004325,0.499699150618783,0.690253997080977
"YER180C-A",316.111315289027,-0.116831440376221,0.173155623684482,-0.674719295222587,0.499854123230715,0.690331313386368
"YML126C",23171.1270275844,-0.0909822389596209,0.134918699924953,-0.674348618910712,0.500089700701338,0.690519897621867
"YLL048C",22035.8612372509,0.0863197567379165,0.12812113791519,0.673735483016521,0.500479498794038,0.690706402020247
"YBR213W",348.794934852033,0.136056116668798,0.201885378514005,0.673927540816731,0.500357381676658,0.690706402020247
"YJL136C",30502.0047544905,0.0802289359977242,0.119092560181635,0.673668748705733,0.50052193452005,0.690706402020247
"YOR143C",1993.75976379138,0.0658047274634998,0.097880653440192,0.672295547186027,0.501395563945075,0.691516420332316
"YLR261C",22.7531852644184,-0.298455164101078,0.443945735953567,-0.672278478945216,0.501406427821625,0.691516420332316
"YER137C",231.771221321745,-0.105482327750811,0.156868125866745,-0.672426773558926,0.501312042973974,0.691516420332316
"YOR099W",17091.6085300812,0.0535516627201806,0.0798110640543293,0.67098043804712,0.502232991491119,0.692519408674624
"YDR156W",1349.9431661706,0.102884382497799,0.153516272730286,0.67018551628437,0.502739535681485,0.693080818961447
"YNL187W",773.082443396147,-0.0955962142224589,0.142702605096033,-0.669898171502383,0.502922705452799,0.69319628881644
"YCL029C",2067.77487038087,-0.0936441194438138,0.139825589694503,-0.669720897644067,0.503035727397338,0.693215044889651
"YKL143W",3674.33433883018,0.0665240828221244,0.0993588791744854,0.669533345935803,0.503155316651606,0.693242841930775
"YDR251W",10061.4636711426,-0.0552228472790412,0.0825412911280701,-0.669032995780961,0.503474430146605,0.6935454763754
"YDL090C",1840.19387435344,0.0655640673881734,0.0980547080711545,0.668647826074768,0.503720156597447,0.693746919208769
